RK	PLAYER	TEAM	CONF	MIN%	OR	DR	AST	BLK	STL	FTR	2P	3P
1657	So	6-6	Paul Mulcahy	Rutgers	B10	67.8	3.7	10.0	18.2	1.4	1.4	33.1	36-65	.554	22-56	.393
1658	Sr	6-9	Paul Newman	Bucknell	Pat	43.1	8.9	20.5	2.8	4.5	1.3	37.8	28-45	.622	0-0	.000
1659	Sr	6-4	Paul Scruggs	Xavier	BE	80.8	2.2	10.9	32.0	1.5	2.8	30.4	77-144	.535	27-83	.325
1660	Sr	6-8	Pauly Paulicap	DePaul	BE	54.9	12.7	16.6	1.0	6.5	1.3	39.6	56-101	.554	0-0	.000
1661	Sr	6-4	Payton Willis	College of Charlesto	CAA	85.0	1.9	10.5	19.1	1.3	1.4	15.8	43-90	.478	39-93	.419
1662	Sr	6-5	Payton Youngblood	North Alabama	ASun	64.2	3.9	13.9	10.0	3.4	1.8	32.6	27-55	.491	34-89	.382
1663	Jr	6-7	Pedro Bradshaw	Bellarmine	ASun	76.1	7.5	22.5	16.4	2.4	3.3	43.2	93-180	.517	17-47	.362
1664	Jr	6-6	Pedro Castro	Houston Baptist	Slnd	75.3	5.6	21.2	12.7	3.8	2.6	20.7	81-174	.466	47-97	.485
1665	Fr	6-5	Pelle Larsson	Utah	P12	65.8	1.9	12.4	19.2	2.0	1.5	44.4	38-81	.469	25-54	.463
1666	Sr	6-8	Perry Francois	Texas A&M Corpus Chr	Slnd	44.8	8.2	13.6	13.3	5.6	1.4	36.6	56-101	.554	0-0	.000
1667	Jr	6-10	Pete Nance	Northwestern	B10	69.2	3.5	24.6	14.0	3.1	1.3	16.7	81-145	.559	22-64	.344
1668	Jr	6-5	Peter Kiss	Bryant	NEC	82.9	5.3	14.4	18.1	0.8	2.6	31.4	87-162	.537	35-83	.422
1669	Sr	6-4	Phlandrous Fleming Jr.	Charleston Southern	BSth	74.8	2.9	20.2	17.7	3.0	2.9	33.1	66-147	.449	46-143	.322
1670	So	6-0	Pierre Crockrell II	Pacific	WCC	65.9	2.1	10.3	30.7	0.3	1.8	34.8	70-132	.530	3-9	.333
1671	Fr	6-0	Posh Alexander	St. John's	BE	70.9	5.0	7.2	24.1	0.1	4.4	21.4	88-171	.515	20-67	.299
1672	Jr	6-3	Prentiss Hubb	Notre Dame	ACC	92.2	2.4	7.3	30.9	0.7	1.2	17.3	69-152	.454	65-190	.342
1673	Sr	6-1	Preston Parks	Samford	SC	60.7	3.7	11.3	9.4	0.0	2.4	21.6	41-85	.482	12-49	.245
1674	Sr	6-7	Prince Moss	Grambling St.	SWAC	66.2	4.3	11.0	12.7	1.5	1.8	37.2	45-93	.484	29-63	.460
1675	So	6-7	Prince Toyambi	Georgia Southern	SB	41.0	17.8	21.9	1.7	4.5	2.1	62.5	44-77	.571	0-3	.000
1676	Jr	6-5	Qon Murphy	New Hampshire	AE	49.0	2.4	10.6	13.0	0.7	1.2	33.9	36-81	.444	13-43	.302
1677	Sr	6-0	Quade Green	Washington	P12	76.2	1.4	9.2	25.7	0.0	2.0	22.9	106-217	.488	36-115	.313
1678	Sr	6-4	Quan Jackson	UAB	CUSA	60.4	2.4	19.1	10.6	1.4	4.2	41.2	75-152	.493	14-47	.298
1679	So	6-11	Qudus Wahab	Georgetown	BE	69.0	10.4	21.1	1.6	6.1	0.8	52.6	127-215	.591	0-0	.000
1680	Jr	6-5	Quentin Grimes	Houston	Amer	79.4	5.4	14.1	12.6	1.2	2.6	26.5	73-178	.410	100-248	.403
1681	Sr	6-5	Quenton Jackson	Texas A&M	SEC	58.8	3.4	9.1	17.4	1.0	3.0	38.1	41-78	.526	23-56	.411
1682	So	6-7	Quincy Guerrier	Syracuse	ACC	81.8	9.5	18.3	5.0	4.1	1.4	34.0	123-223	.552	23-74	.311
1683	So	6-2	Quincy Olivari	Rice	CUSA	73.6	3.0	17.2	8.2	0.0	0.5	21.3	54-136	.397	80-202	.396
1684	Jr	6-7	Quinn Blair	William & Mary	CAA	64.5	7.8	16.2	6.9	0.2	1.2	47.9	49-101	.485	12-43	.279
1685	So	6-8	Quinn Slazinski	Louisville	ACC	52.3	5.2	13.6	5.0	0.3	1.4	52.2	28-43	.651	11-47	.234
1686	So	6-4	Quinton Johnson II	UT Rio Grande Valley	WAC	63.0	4.5	18.1	15.4	0.6	1.2	34.4	23-65	.354	16-63	.254
1687	So	5-8	Quinton Morton-Robertson	Radford	BSth	42.8	1.2	10.7	14.3	0.3	2.7	36.5	12-28	.429	32-87	.368
1688	So	6-5	Quirin Emanga	Northeastern	CAA	51.9	1.9	10.9	8.4	0.8	0.4	28.8	12-21	.571	12-31	.387
1689	Jr	6-1	R.J. Cole	Connecticut	BE	77.3	2.5	8.5	26.5	0.0	2.3	31.1	53-137	.387	39-101	.386
1690	Jr	6-3	R.J. Eytle-Rock	UMBC	AE	75.0	2.8	15.3	18.9	0.2	0.9	52.1	70-139	.504	22-55	.400
1691	Fr	6-1	R.J. Johnson	Holy Cross	Pat	76.4	0.7	5.3	24.7	0.4	1.3	35.2	30-67	.448	14-41	.341
1692	So	6-5	R.J. McGee	Tulane	Amer	41.5	6.1	18.2	6.8	3.6	2.9	50.0	16-36	.444	10-38	.263
1693	Fr	6-0	RJ Davis	North Carolina	ACC	55.7	1.9	9.1	15.3	0.3	1.6	29.6	47-127	.370	32-99	.323
1694	Sr	6-0	RJ Glasper	Oral Roberts	Sum	45.0	1.9	9.6	11.5	0.0	1.4	25.9	38-78	.487	18-57	.316
1695	Jr	6-5	RJ Nembhard	TCU	B12	80.1	1.7	12.6	25.5	0.6	1.8	33.8	91-211	.431	37-109	.339
1696	Jr	6-8	Race Thompson	Indiana	B10	68.3	8.3	17.4	10.3	5.2	2.2	67.5	84-154	.545	3-15	.200
1697	Sr	6-4	Radshad Davis	FIU	CUSA	43.7	7.5	18.3	8.7	1.5	2.1	19.4	42-68	.618	19-66	.288
1698	Jr	6-3	Raheem Solomon	Niagara	MAAC	43.1	6.3	13.5	12.5	0.4	2.8	35.8	31-81	.383	18-53	.340
1699	Jr	6-1	Raheim Sullivan	Marist	MAAC	70.6	0.6	8.8	24.6	0.2	1.9	22.4	61-127	.480	18-69	.261
1700	So	6-3	Rahmir Moore	Saint Joseph's	A10	51.3	3.8	8.8	13.2	0.2	1.7	41.7	21-56	.375	4-28	.143
1701	So	6-0	Rahsaan Edwards	South Carolina St.	MEAC	69.4	1.7	10.2	17.7	0.0	1.2	19.9	25-76	.329	33-90	.367
1702	Jr	6-8	Raiquan Gray	Florida St.	ACC	65.1	7.0	20.1	16.1	3.1	2.6	44.1	101-181	.558	8-30	.267
1703	So	6-3	Rajeir Jones	Chicago St.	WAC	55.0	3.3	8.8	8.1	0.0	2.6	40.0	9-28	.321	4-17	.235
1704	Sr	6-8	Ralph Agee	San Jose St.	MWC	63.6	5.2	14.3	5.2	1.0	0.8	45.0	80-137	.584	0-3	.000
1705	Jr	6-7	Ralph Bissainthe	Central Michigan	MAC	56.8	5.6	17.6	5.5	3.0	2.0	44.0	26-63	.413	19-62	.306
1706	Sr	6-3	Ramiir Dixon-Conover	St. Francis PA	NEC	68.1	4.3	15.0	29.5	0.7	3.1	38.3	79-165	.479	18-62	.290
1707	Sr	6-2	Randy Miller Jr.	Indiana St.	MVC	51.1	0.7	10.1	7.1	0.0	1.6	36.1	24-70	.343	19-63	.302
1708	Jr	6-2	Rashad Williams	Oakland	Horz	64.2	0.4	5.8	6.7	0.0	1.6	13.0	31-85	.365	94-277	.339
1709	Sr	6-2	Rasheem Dunn	St. John's	BE	58.3	1.2	10.0	23.1	0.2	2.6	36.4	72-155	.465	5-32	.156
1710	Jr	6-3	Rasir Bolton	Iowa St.	B12	72.3	1.5	15.3	26.4	0.4	2.2	32.5	95-185	.514	22-70	.314
1711	Sr	6-6	Ravel Moody	Tennessee St.	OVC	62.8	3.0	13.5	9.4	1.0	2.0	30.7	36-72	.500	24-78	.308
1712	Sr	6-3	Ray Salnave	DePaul	BE	57.8	2.6	11.2	10.5	0.3	2.3	21.1	27-79	.342	14-49	.286
1713	So	6-2	RayJ Dennis	Boise St.	MWC	67.6	1.0	12.0	19.9	0.6	2.4	19.9	67-124	.540	23-77	.299
1714	Jr	6-5	RayQuawndis Mitchell	Illinois Chicago	Horz	51.2	1.7	9.5	6.1	0.2	0.6	22.1	12-27	.444	29-95	.305
1715	Sr	6-4	Rayquan Evans	Florida St.	ACC	45.4	3.5	8.2	11.9	1.5	1.4	45.5	28-76	.368	9-25	.360
1716	Fr	6-4	Rayshon Harrison	Presbyterian	BSth	78.7	4.5	15.6	18.2	1.1	2.3	30.4	70-170	.412	39-113	.345
1717	Fr	6-3	Reece Beekman	Virginia	ACC	73.0	1.0	11.1	18.0	1.7	2.7	30.0	33-73	.452	9-37	.243
1718	So	6-4	Reed Fenton	Lehigh	Pat	65.5	1.4	10.0	9.7	0.5	1.7	30.2	14-37	.378	12-49	.245
1719	So	6-6	Reed Nottage	Cal Baptist	WAC	83.5	5.1	10.1	12.6	0.3	0.6	22.3	41-83	.494	45-110	.409
1720	Sr	6-0	Reggie Miller	Abilene Christian	Slnd	76.2	3.7	14.8	24.4	1.1	3.3	51.4	29-56	.518	20-55	.364
1721	Sr	6-3	Reginald Gee	Austin Peay	OVC	44.7	2.5	12.6	5.0	0.8	1.3	38.6	34-77	.442	19-63	.302
1722	Sr	6-0	Remy Martin	Arizona St.	P12	76.3	1.5	8.1	23.6	0.1	2.0	43.9	94-190	.495	47-136	.346
1723	Jr	6-9	Rey Idowu	Tulsa	Amer	55.2	6.5	15.0	9.4	0.8	0.9	46.1	66-128	.516	0-0	.000
1724	Fr	6-4	Ricardo Wright	Marist	MAAC	71.3	1.4	13.6	14.6	0.4	1.0	25.1	45-103	.437	34-104	.327
1725	Sr	6-1	Rich Kelly	Boston College	ACC	50.4	1.1	6.8	19.5	0.3	2.1	18.8	29-57	.509	33-87	.379
1726	Jr	6-7	Richard Njoku	Navy	Pat	47.8	10.9	11.0	4.1	3.2	2.4	26.9	51-78	.654	0-0	.000
1727	Sr	6-6	Richard Washington	San Jose St.	MWC	59.2	4.3	9.8	18.0	0.7	0.7	26.9	52-126	.413	35-101	.347
1728	Sr	6-3	Richardson Maitre	Samford	SC	48.9	1.2	13.7	18.3	0.0	2.2	21.2	14-39	.359	12-46	.261
1729	Jr	6-2	Ricky Clemons	Campbell	BSth	75.1	1.8	9.8	11.3	0.6	2.3	105.7	45-72	.625	5-16	.313
1730	Jr	6-1	Ricky Nelson	UT Rio Grande Valley	WAC	44.2	1.4	6.0	18.8	0.0	2.1	79.4	8-25	.320	4-9	.444
1731	Fr	6-9	Rienk Mast	Bradley	MVC	59.8	7.6	20.7	10.7	2.7	0.8	14.3	57-93	.613	31-89	.348
1732	So	6-9	Riley Abercrombie	Rice	CUSA	61.0	2.5	13.9	5.0	0.7	0.6	15.6	18-33	.545	45-127	.354
1733	Jr	6-9	Riley Battin	Utah	P12	54.3	4.9	13.7	11.7	0.4	1.2	20.0	30-61	.492	27-79	.342
1734	Jr	6-6	Riley Grigsby	Seattle	WAC	83.7	4.2	12.3	7.7	1.6	1.3	22.0	71-161	.441	36-94	.383
1735	Sr	6-7	Riley Till	Cal Poly	BW	43.6	7.0	12.0	4.8	3.4	1.3	51.9	20-40	.500	2-12	.167
1736	So	6-1	Rob Higgins	St. Francis NY	NEC	79.2	2.1	6.2	11.4	0.2	2.4	27.0	60-140	.429	17-75	.227
1737	Sr	6-8	Rob Howard	Illinois Chicago	Horz	41.0	8.4	15.8	6.4	3.7	0.8	20.0	36-73	.493	20-57	.351
1738	So	6-4	Rob Perry	Stetson	ASun	81.4	2.2	14.1	17.2	0.7	1.6	26.2	66-163	.405	48-138	.348
1739	Jr	6-1	Rob Phinisee	Indiana	B10	65.6	0.6	9.5	21.4	1.6	1.8	23.6	44-103	.427	25-96	.260
1740	So	6-9	Robbie Beran	Northwestern	B10	50.1	2.3	13.2	9.1	2.4	0.9	28.8	26-49	.531	19-55	.345
1741	Fr	6-3	Robby Beasley	Montana	BSky	49.8	1.6	9.6	7.6	0.2	1.4	45.2	29-70	.414	27-65	.415
1742	Jr	6-8	Robert Allen	Mississippi	SEC	40.2	11.7	11.6	9.2	3.2	2.1	73.9	30-57	.526	2-12	.167
1743	Jr	6-0	Robert Ford III	Idaho St.	BSky	78.8	6.0	20.7	22.4	0.7	1.8	37.7	38-91	.418	28-84	.333
1744	Jr	6-5	Robin Duncan	Vermont	AE	44.9	8.0	17.2	22.1	2.7	1.3	33.3	7-27	.259	2-15	.133
1745	So	6-2	Rocket Watts	Michigan St.	B10	56.4	1.6	6.7	24.4	0.0	0.4	16.2	59-154	.383	22-87	.253
1746	Sr	6-10	Rocky Kreuser	North Dakota St.	Sum	74.8	5.2	22.4	12.0	2.6	1.3	35.4	94-177	.531	48-131	.366
1747	Jr	6-7	Rod Brown	New Mexico	MWC	53.5	9.0	13.0	10.4	1.4	1.4	48.1	44-103	.427	0-1	.000
1748	Sr	6-7	Rod Johnson Jr.	Western Illinois	Sum	44.6	2.4	19.9	8.8	1.4	1.0	16.4	32-73	.438	7-37	.189
1749	So	6-3	Rodney Carson Jr.	New Orleans	Slnd	62.9	3.6	4.9	10.4	0.2	2.3	25.4	52-80	.650	23-62	.371
1750	Sr	6-5	Rodney Henderson Jr.	Rider	MAAC	49.6	3.6	16.1	7.2	1.6	2.4	14.6	22-49	.449	35-102	.343
1751	Fr	6-3	Rollie Worster	Utah St.	MWC	61.7	3.1	12.3	24.4	1.0	1.8	23.2	61-125	.488	21-78	.269
1752	Jr	6-0	Roman Penn	Drake	MVC	51.3	4.4	10.0	36.1	0.2	2.9	26.3	75-156	.481	19-57	.333
1753	Sr	6-5	Romeao Ferguson	Lipscomb	ASun	80.3	4.1	16.5	14.1	1.9	2.6	30.1	95-187	.508	20-59	.339
1754	Sr	6-8	Romello White	Mississippi	SEC	69.2	8.6	16.9	7.7	5.5	1.0	56.9	122-184	.663	0-4	.000
1755	So	6-7	Romeo Weems	DePaul	BE	66.8	5.0	13.9	5.9	2.5	2.5	17.3	35-92	.380	15-41	.366
1756	Jr	6-6	Ron Harper Jr.	Rutgers	B10	76.7	3.5	16.8	9.9	2.3	1.2	26.3	101-186	.543	45-145	.310
1757	Jr	6-0	Ronaldo Segu	Buffalo	MAC	81.9	2.3	7.5	20.9	0.4	1.4	25.2	69-160	.431	43-110	.391
1758	Fr	6-4	Rondel Walker	Oklahoma St.	B12	60.4	3.1	9.2	6.7	1.1	2.6	39.8	42-79	.532	32-97	.330
1759	Sr	6-9	Ronne Readus	Cal St. Bakersfield	BW	44.8	15.5	23.7	3.5	6.3	1.1	23.6	50-89	.562	0-0	.000
1760	Fr	6-7	Ronnie DeGray III	Massachusetts	A10	66.8	5.3	14.3	9.9	1.0	0.7	33.0	41-67	.612	10-27	.370
1761	So	5-9	Roscoe Eastmond	Denver	Sum	47.8	1.9	13.8	31.0	0.3	2.6	27.0	19-43	.442	8-31	.258
1762	Sr	6-3	Ross Cummings	Mercer	SC	81.7	1.4	11.4	14.5	0.5	1.1	21.7	54-100	.540	62-158	.392
1763	Sr	6-3	Roti Ware	Stephen F. Austin	Slnd	74.2	1.0	10.4	13.0	0.9	3.0	27.1	62-118	.525	18-52	.346
1764	Fr	6-5	Rubin Jones	North Texas	CUSA	42.6	3.7	7.2	13.8	0.8	2.4	25.5	18-51	.353	24-59	.407
1765	Jr	6-3	Rudi Williams	Kansas St.	B12	42.1	3.0	14.8	16.6	0.5	1.3	14.3	32-69	.464	15-50	.300
1766	Sr	6-10	Ruot Monyyong	Little Rock	SB	85.2	12.5	26.7	9.9	5.2	1.4	67.3	113-196	.577	0-3	.000
1767	So	6-4	Russell Dean	Hampton	BSth	90.1	1.9	10.9	30.6	1.2	1.8	57.1	89-215	.414	2-11	.182
1768	Jr	6-7	Russell Harrison	Louisiana Monroe	SB	71.3	2.9	20.8	13.8	0.8	2.1	22.9	59-165	.358	43-141	.305
1769	Sr	6-0	Russhard Cruickshank	Eastern Kentucky	OVC	48.2	1.7	6.4	12.6	0.2	1.7	8.1	16-35	.457	25-76	.329
1770	Sr	6-2	Ryan Allen	Delaware	CAA	89.6	1.0	8.4	18.0	0.4	0.6	34.6	48-87	.552	27-95	.284
1771	Sr	6-5	Ryan Betley	California	P12	68.6	1.4	13.6	9.6	1.0	0.6	17.6	27-68	.397	49-153	.320
1772	Sr	6-4	Ryan Burkhardt	North Florida	ASun	51.4	1.7	8.3	3.0	0.4	1.0	5.7	2-5	.400	31-82	.378
1773	Sr	6-5	Ryan Daly	Saint Joseph's	A10	42.4	2.1	17.0	16.7	1.2	1.7	37.3	49-98	.500	16-55	.291
1774	Jr	6-8	Ryan Davis	Vermont	AE	57.9	8.8	19.3	11.1	2.8	1.0	25.9	78-121	.645	17-41	.415
1775	Jr	6-1	Ryan Larson	Wofford	SC	62.5	1.3	19.0	21.5	0.6	2.6	29.8	15-39	.385	25-55	.455
1776	So	6-6	Ryan Moffatt	Colgate	Pat	55.5	3.9	11.5	3.3	0.6	2.5	33.9	24-34	.706	8-22	.364
1777	Fr	6-0	Ryan Myers	Iona	MAAC	40.1	1.2	9.7	13.3	0.8	0.8	27.6	17-43	.395	19-44	.432
1778	Fr	6-4	Ryan Rollins	Toledo	MAC	74.7	3.8	14.4	15.3	0.5	2.1	28.9	105-212	.495	41-127	.323
1779	So	6-2	Ryan Wade	Holy Cross	Pat	65.4	2.4	8.5	9.0	0.5	1.5	16.9	11-25	.440	21-64	.328
1780	So	6-10	Ryan Young	Northwestern	B10	47.2	10.5	18.2	14.7	2.8	1.4	50.9	66-114	.579	1-2	.500
1781	Sr	6-11	Ryghe Lyons	Nicholls St.	Slnd	54.7	12.1	16.4	5.0	8.3	2.1	33.1	78-132	.591	2-7	.286
1782	Sr	6-6	Rylan Bergersen	Central Arkansas	Slnd	83.6	2.0	10.4	29.8	1.2	2.0	49.1	84-173	.486	37-108	.343
1783	So	6-0	Rylan Jones	Utah	P12	41.3	1.9	7.1	27.7	0.3	2.8	24.3	13-30	.433	12-40	.300
1784	So	5-10	Sahvir Wheeler	Georgia	SEC	87.4	2.1	10.1	37.5	0.1	2.6	30.4	111-247	.449	18-79	.228
1785	Sr	6-6	Sam Green	Howard	MEAC	66.9	1.0	16.2	6.6	5.2	1.0	19.0	2-4	.500	4-17	.235
1786	Jr	6-6	Sam Griesel	North Dakota St.	Sum	84.3	4.0	18.5	18.2	0.9	1.7	45.4	85-204	.417	19-56	.339
1787	So	6-3	Sam Griffin	UT Arlington	SB	61.5	1.1	7.5	19.2	0.0	1.7	15.4	57-135	.422	55-138	.399
1788	Sr	6-8	Sam Hauser	Virginia	ACC	85.2	3.4	21.6	11.6	1.4	1.1	16.4	84-141	.596	63-151	.417
1789	Fr	6-6	Sam Hines Jr.	Denver	Sum	72.0	7.2	18.6	10.1	2.2	1.2	36.7	80-159	.503	3-18	.167
1790	Jr	6-7	Sam Iorio	South Alabama	SB	53.6	5.7	12.7	8.9	3.6	1.4	15.6	38-80	.475	21-67	.313
1791	Fr	6-9	Sam Mennenga	Davidson	A10	57.5	6.8	19.9	8.5	1.0	1.2	23.8	37-77	.481	12-53	.226
1792	Jr	6-7	Samba Diallo	Manhattan	MAAC	59.6	7.6	18.5	8.6	0.5	2.8	49.0	36-74	.486	6-30	.200
1793	Jr	6-0	Samir Stewart	Manhattan	MAAC	55.3	3.2	4.0	21.1	0.5	3.1	18.1	14-36	.389	30-102	.294
1794	Jr	6-5	Samkelo Cele	Southern	SWAC	60.4	3.3	15.9	5.3	0.9	3.8	38.5	42-91	.462	30-78	.385
1795	Jr	6-0	Samuel Chaput	Monmouth	MAAC	51.7	0.8	6.8	23.6	0.3	1.3	62.1	20-46	.435	2-12	.167
1796	Jr	6-0	Samuel Sessoms	Penn St.	B10	49.2	2.1	9.6	23.4	0.5	3.7	18.3	62-134	.463	16-57	.281
1797	So	6-7	Samuell Williamson	Louisville	ACC	64.0	8.2	23.1	8.5	0.7	0.6	23.3	61-110	.555	9-36	.250
1798	Sr	6-8	San Antonio Brinson	NJIT	AE	65.2	5.0	13.0	8.6	0.4	1.6	26.8	50-117	.427	15-40	.375
1799	Sr	6-11	Sandro Mamukelashvili	Seton Hall	BE	87.8	6.1	18.5	20.6	1.7	1.8	34.4	126-262	.481	42-125	.336
1800	So	6-11	Santi Aldama	Loyola MD	Pat	83.8	6.1	27.9	15.5	5.6	1.7	32.7	103-176	.585	32-87	.368
1801	So	6-3	Santiago Vescovi	Tennessee	SEC	71.9	1.2	13.7	20.0	0.2	2.4	26.8	18-41	.439	53-142	.373
1802	Jr	6-6	Saquan Singleton	New Mexico	MWC	64.8	5.0	13.0	27.9	3.5	2.2	79.7	49-117	.419	2-11	.182
1803	Jr	6-5	Sasha Stefanovic	Purdue	B10	65.0	0.3	10.1	16.1	0.7	1.5	35.4	17-36	.472	50-125	.400
1804	Sr	6-7	Savion Flagg	Texas A&M	SEC	61.7	8.6	12.3	20.0	1.9	1.6	24.2	32-61	.525	21-71	.296
1805	So	6-1	Savion Lewis	Quinnipiac	MAAC	60.6	3.5	13.6	29.9	0.2	3.2	39.6	63-141	.447	5-18	.278
1806	Sr	6-8	Scott Blakney	Idaho	BSky	50.9	6.2	12.0	7.1	0.5	0.8	39.0	94-159	.591	0-0	.000
1807	Fr	6-9	Scottie Barnes	Florida St.	ACC	58.9	7.4	11.0	31.6	2.1	3.4	33.8	87-155	.561	11-40	.275
1808	So	6-5	Scottie Lewis	Florida	SEC	53.5	4.0	9.8	10.4	4.4	3.5	43.0	43-84	.512	14-44	.318
1809	So	6-1	Scotty Pippen Jr.	Vanderbilt	SEC	70.1	3.6	6.9	36.8	0.6	3.2	52.5	93-198	.470	43-120	.358
1810	So	6-5	Sean Conway	VMI	SC	79.4	4.2	16.3	7.0	1.2	1.0	13.7	26-56	.464	49-126	.389
1811	So	6-3	Sean East II	Bradley	MVC	59.7	2.8	9.7	25.4	0.4	2.3	11.2	64-139	.460	18-57	.316
1812	Jr	6-3	Sean McNeil	West Virginia	B12	72.6	1.0	7.4	5.5	0.0	1.0	18.6	50-113	.442	69-178	.388
1813	Jr	6-8	Sean Mobley	UCF	Amer	47.7	4.9	7.9	12.6	1.0	1.2	36.1	12-32	.375	9-29	.310
1814	Jr	6-3	Sean Price	Charleston Southern	BSth	66.3	5.2	15.2	15.5	1.8	2.2	35.8	69-112	.616	7-22	.318
1815	Fr	6-3	Sebastian Mendoza	San Jose St.	MWC	53.6	2.0	11.1	7.3	1.2	1.8	20.6	22-65	.338	28-71	.394
1816	So	6-2	Sedrick Altman	Pepperdine	WCC	66.6	2.8	10.3	13.0	1.4	1.6	25.0	72-133	.541	7-31	.226
1817	So	6-3	Seikou Sisoho Jawara	Weber St.	BSky	82.6	0.8	8.9	17.5	0.6	1.4	25.7	68-117	.581	31-74	.419
1818	Fr	6-4	Selton Miguel	Kansas St.	B12	69.2	3.2	10.8	17.2	0.6	1.9	30.0	48-120	.400	20-87	.230
1819	Jr	6-4	Serrel Smith	East Tennessee St.	SC	59.1	2.1	9.8	9.2	0.2	2.0	35.2	35-85	.412	15-60	.250
1820	So	6-6	Seth Lundy	Penn St.	B10	58.9	5.1	15.8	6.6	2.8	1.7	21.2	48-104	.462	39-122	.320
1821	So	7-1	Seth Pinkney	Quinnipiac	MAAC	56.9	6.6	15.5	4.5	10.0	1.3	92.5	62-79	.785	1-1	1.000
1822	Jr	6-6	Setric Millner Jr.	Toledo	MAC	82.9	6.9	14.5	13.3	0.7	1.3	33.1	127-240	.529	21-77	.273
1823	Sr	6-2	Seventh Woods	South Carolina	SEC	40.7	1.2	9.1	18.6	0.3	3.1	10.5	37-87	.425	5-27	.185
1824	Jr	6-7	Seybian Sims	North Dakota	Sum	61.6	3.7	17.3	7.0	2.8	1.4	31.7	24-42	.571	30-84	.357
1825	Jr	6-0	Shahada Wells	UT Arlington	SB	78.2	2.8	9.6	31.1	0.8	4.1	20.2	96-226	.425	48-126	.381
1826	Fr	6-1	Shakeel Moore	North Carolina St.	ACC	46.1	2.4	13.8	17.8	1.9	4.4	19.1	46-91	.505	21-61	.344
1827	Sr	6-7	Shakem Johnson	Tennessee St.	OVC	56.3	9.3	14.8	8.9	2.5	1.2	34.6	98-160	.613	0-2	.000
1828	Jr	6-6	Shakur Daniel	Tarleton St.	WAC	84.0	1.3	10.0	13.5	0.6	2.2	42.9	27-68	.397	5-16	.313
1829	Jr	6-5	Shakwon Barrett	Tennessee St.	OVC	47.1	3.2	10.5	14.9	0.8	2.4	20.3	19-43	.442	11-31	.355
1830	Jr	5-10	Shamar Givance	Evansville	MVC	78.2	3.4	14.5	30.2	0.1	3.2	34.5	84-170	.494	32-88	.364
1831	So	6-7	Shamar Wright	SIU Edwardsville	OVC	71.4	6.5	12.6	11.1	3.0	1.9	25.4	63-124	.508	23-81	.284
1832	Fr	6-4	Shamir Bogues	Tarleton St.	WAC	67.8	2.2	9.6	14.7	2.3	3.9	28.6	31-60	.517	9-31	.290
1833	Sr	6-6	ShanQuan Hemphill	Drake	MVC	45.1	7.1	20.1	10.1	1.5	2.6	32.6	109-189	.577	0-1	.000
1834	Jr	5-9	Shandon Brown	Niagara	MAAC	50.3	0.0	10.0	14.6	0.0	1.5	22.0	16-38	.421	3-21	.143
1835	Sr	6-10	Shandon Goldman	Tennessee Tech	OVC	58.3	5.9	16.8	13.9	1.9	1.4	21.5	36-60	.600	38-112	.339
1836	Jr	6-6	Shaquille Walters	Northeastern	CAA	76.6	1.7	20.2	15.8	0.9	2.1	25.3	44-91	.484	21-55	.382
1837	Jr	6-5	Shaun Doss	Arkansas Pine Bluff	SWAC	84.6	4.7	17.8	11.2	2.1	1.6	47.6	103-241	.427	27-97	.278
1838	So	6-3	Shaun Williams	Cal St. Bakersfield	BW	44.5	2.5	10.9	30.4	0.6	2.1	21.4	40-97	.412	27-76	.355
1839	Sr	6-2	Shavar Reynolds, Jr.	Seton Hall	BE	72.1	2.7	7.8	27.2	0.1	3.6	36.3	48-99	.485	22-58	.379
1840	Sr	6-3	Shelby Adams	Texas St.	SB	71.3	5.9	12.4	9.2	0.4	2.8	26.9	52-103	.505	4-16	.250
1841	Fr	6-4	Sheldon Edwards	Valparaiso	MVC	51.7	2.5	13.4	13.9	1.4	2.3	17.0	37-73	.507	36-115	.313
1842	Fr	5-11	Shemar Rathan-Mayes	Youngstown St.	Horz	69.8	1.5	6.6	21.8	0.2	2.0	28.1	35-87	.402	33-105	.314
1843	So	6-4	Sherif Kenney	La Salle	A10	58.4	1.6	7.9	14.2	0.6	2.6	53.0	33-72	.458	31-94	.330
1844	Jr	6-1	Sherwyn Devonish	Morgan St.	MEAC	73.4	4.4	5.9	22.1	1.0	2.2	33.6	48-103	.466	7-19	.368
1845	Jr	6-7	Sidney Wilson	SIU Edwardsville	OVC	46.6	4.9	12.6	12.1	3.6	0.7	25.5	67-134	.500	17-58	.293
1846	Sr	6-8	Silas Adheke	East Tennessee St.	SC	65.5	10.1	16.4	7.6	4.9	2.1	42.5	53-105	.505	0-1	.000
1847	Jr	6-5	Simeon Fryer	Texas A&M Corpus Chr	Slnd	53.9	4.3	10.3	11.8	2.3	0.9	38.8	33-67	.493	13-49	.265
1848	Sr	6-7	Simon Wright	Elon	CAA	53.8	6.8	9.7	7.3	0.0	1.6	22.7	16-28	.571	18-47	.383
1849	Fr	6-5	Sion James	Tulane	Amer	64.9	2.0	13.4	16.2	1.1	2.8	58.8	37-77	.481	7-25	.280
1850	Jr	6-3	Skyelar Potter	Morehead St.	OVC	74.3	5.5	15.6	7.8	0.4	1.2	28.9	55-98	.561	57-148	.385
